CODI_OPENDATA ,CODI_IDENTIFICACIO_ESTACIO,CODI_IDENTIFICACIO_EQUIP,NUMERO_DE_SERVEI,CODI_DEL_CONNECTOR,TIPO_CONNECTOR,POTENCIA_MAXIMA_DE_CARGA_(W),NUM_SERVEIS_DEL_EQUIP,NUM_DE_CONNECTORS_AL_EQUIP,TIPOLOGIA_DE_CARREGA,LATITUD,LONGITUD,DIRECCIO,CODI_DISTRICTE,NOM_DISTRICTE,CODI_BARRI,NOM_BARRI,CODI_POSTAL,CODI_ASIA,TIPUS_DE_ACCES,OPERADOR,TELF,TARIFA ,CONTROL_DE_ACCES,RESTRICCIO_DE_US
23101051,231,01,05,1,SCHUKO,3600,1,2,LENTA,41.382723,2.194311,"Pg. Marítim de la Barceloneta, 27",1,Ciutat Vella,4,La Barceloneta,08003,92178122019,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
23101052,231,01,05,2,MENNEKES,3600,1,2,LENTA,41.382723,2.194311,"Pg. Marítim de la Barceloneta, 27",1,Ciutat Vella,4,La Barceloneta,08003,92178122019,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
23101061,231,01,06,1,SCHUKO,3600,1,2,LENTA,41.382723,2.194311,"Pg. Marítim de la Barceloneta, 27",1,Ciutat Vella,4,La Barceloneta,08003,92178122019,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
23101062,231,01,06,2,MENNEKES,3600,1,2,LENTA,41.382723,2.194311,"Pg. Marítim de la Barceloneta, 27",1,Ciutat Vella,4,La Barceloneta,08003,92178122019,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
23101071,231,01,07,1,SCHUKO,3600,1,2,LENTA,41.382723,2.194311,"Pg. Marítim de la Barceloneta, 27",1,Ciutat Vella,4,La Barceloneta,08003,92178122019,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
23101072,231,01,07,2,MENNEKES,3600,1,2,LENTA,41.382723,2.194311,"Pg. Marítim de la Barceloneta, 27",1,Ciutat Vella,4,La Barceloneta,08003,92178122019,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
23101081,231,01,08,1,SCHUKO,3600,1,2,LENTA,41.382723,2.194311,"Pg. Marítim de la Barceloneta, 27",1,Ciutat Vella,4,La Barceloneta,08003,92178122019,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
23101082,231,01,08,2,MENNEKES,3600,1,2,LENTA,41.382723,2.194311,"Pg. Marítim de la Barceloneta, 27",1,Ciutat Vella,4,La Barceloneta,08003,92178122019,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
23101091,231,01,09,1,SCHUKO,3600,1,2,LENTA,41.382723,2.194311,"Pg. Marítim de la Barceloneta, 27",1,Ciutat Vella,4,La Barceloneta,08003,92178122019,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
23101092,231,01,09,2,MENNEKES,3600,1,2,LENTA,41.382723,2.194311,"Pg. Marítim de la Barceloneta, 27",1,Ciutat Vella,4,La Barceloneta,08003,92178122019,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
23201011,232,01,01,1,SCHUKO,3600,1,2,LENTA,41.398460,2.186665,"C/ Padilla, 159",2,Eixample,5,El Fort Pienc,08013,97296093446,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,EXCLUSIU MOTO
23201012,232,01,01,2,MENNEKES,3600,1,2,LENTA,41.398460,2.186665,"C/ Padilla, 159",2,Eixample,5,El Fort Pienc,08013,97296093446,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,EXCLUSIU MOTO
23201021,232,01,02,1,SCHUKO,3600,1,2,LENTA,41.398460,2.186665,"C/ Padilla, 159",2,Eixample,5,El Fort Pienc,08013,97296093446,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,EXCLUSIU MOTO
23201022,232,01,02,2,MENNEKES,3600,1,2,LENTA,41.398460,2.186665,"C/ Padilla, 159",2,Eixample,5,El Fort Pienc,08013,97296093446,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,EXCLUSIU MOTO
23201031,232,01,03,1,SCHUKO,3600,1,2,LENTA,41.398460,2.186665,"C/ Padilla, 159",2,Eixample,5,El Fort Pienc,08013,97296093446,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
23201032,232,01,03,2,MENNEKES,3600,1,2,LENTA,41.398460,2.186665,"C/ Padilla, 159",2,Eixample,5,El Fort Pienc,08013,97296093446,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
23201041,232,01,04,1,SCHUKO,3600,1,2,LENTA,41.398460,2.186665,"C/ Padilla, 159",2,Eixample,5,El Fort Pienc,08013,97296093446,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
23201042,232,01,04,2,MENNEKES,3600,1,2,LENTA,41.398460,2.186665,"C/ Padilla, 159",2,Eixample,5,El Fort Pienc,08013,97296093446,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
23201051,232,01,05,1,SCHUKO,3600,1,2,LENTA,41.398460,2.186665,"C/ Padilla, 159",2,Eixample,5,El Fort Pienc,08013,97296093446,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
23201052,232,01,05,2,MENNEKES,3600,1,2,LENTA,41.398460,2.186665,"C/ Padilla, 159",2,Eixample,5,El Fort Pienc,08013,97296093446,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
23201061,232,01,06,1,SCHUKO,3600,1,2,LENTA,41.398460,2.186665,"C/ Padilla, 159",2,Eixample,5,El Fort Pienc,08013,97296093446,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
23201062,232,01,06,2,MENNEKES,3600,1,2,LENTA,41.398460,2.186665,"C/ Padilla, 159",2,Eixample,5,El Fort Pienc,08013,97296093446,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
23201071,232,01,07,1,SCHUKO,3600,1,2,LENTA,41.398460,2.186665,"C/ Padilla, 159",2,Eixample,5,El Fort Pienc,08013,97296093446,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
23201072,232,01,07,2,MENNEKES,3600,1,2,LENTA,41.398460,2.186665,"C/ Padilla, 159",2,Eixample,5,El Fort Pienc,08013,97296093446,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
23201081,232,01,08,1,SCHUKO,3600,1,2,LENTA,41.398460,2.186665,"C/ Padilla, 159",2,Eixample,5,El Fort Pienc,08013,97296093446,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,EXCLUSIU MOTO
23201082,232,01,08,2,MENNEKES,3600,1,2,LENTA,41.398460,2.186665,"C/ Padilla, 159",2,Eixample,5,El Fort Pienc,08013,97296093446,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,EXCLUSIU MOTO
23201091,232,01,09,1,SCHUKO,3600,1,2,LENTA,41.398460,2.186665,"C/ Padilla, 159",2,Eixample,5,El Fort Pienc,08013,97296093446,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,EXCLUSIU MOTO
23201092,232,01,09,2,MENNEKES,3600,1,2,LENTA,41.398460,2.186665,"C/ Padilla, 159",2,Eixample,5,El Fort Pienc,08013,97296093446,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,EXCLUSIU MOTO
23301011,233,01,01,1,SCHUKO,3600,1,2,LENTA,41.374379,2.159814,"C/ Jaume Fabra, 12",3,Sants-Montjuic,11,El Poble Sec,08004,99400199744,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,EXCLUSIU MOTO
23301012,233,01,01,2,MENNEKES,3600,1,2,LENTA,41.374379,2.159814,"C/ Jaume Fabra, 12",3,Sants-Montjuic,11,El Poble Sec,08004,99400199744,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,EXCLUSIU MOTO
23301021,233,01,02,1,SCHUKO,3600,1,2,LENTA,41.374379,2.159814,"C/ Jaume Fabra, 12",3,Sants-Montjuic,11,El Poble Sec,08004,99400199744,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,EXCLUSIU MOTO
23301022,233,01,02,2,MENNEKES,3600,1,2,LENTA,41.374379,2.159814,"C/ Jaume Fabra, 12",3,Sants-Montjuic,11,El Poble Sec,08004,99400199744,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,EXCLUSIU MOTO
23301031,233,01,03,1,SCHUKO,3600,1,2,LENTA,41.374379,2.159814,"C/ Jaume Fabra, 12",3,Sants-Montjuic,11,El Poble Sec,08004,99400199744,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
23301032,233,01,03,2,MENNEKES,3600,1,2,LENTA,41.374379,2.159814,"C/ Jaume Fabra, 12",3,Sants-Montjuic,11,El Poble Sec,08004,99400199744,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
23301041,233,01,04,1,SCHUKO,3600,1,2,LENTA,41.374379,2.159814,"C/ Jaume Fabra, 12",3,Sants-Montjuic,11,El Poble Sec,08004,99400199744,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
23301042,233,01,04,2,MENNEKES,3600,1,2,LENTA,41.374379,2.159814,"C/ Jaume Fabra, 12",3,Sants-Montjuic,11,El Poble Sec,08004,99400199744,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
23301051,233,01,05,1,SCHUKO,3600,1,2,LENTA,41.374379,2.159814,"C/ Jaume Fabra, 12",3,Sants-Montjuic,11,El Poble Sec,08004,99400199744,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
23301052,233,01,05,2,MENNEKES,3600,1,2,LENTA,41.374379,2.159814,"C/ Jaume Fabra, 12",3,Sants-Montjuic,11,El Poble Sec,08004,99400199744,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
23301061,233,01,06,1,SCHUKO,3600,1,2,LENTA,41.374379,2.159814,"C/ Jaume Fabra, 12",3,Sants-Montjuic,11,El Poble Sec,08004,99400199744,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
23301062,233,01,06,2,MENNEKES,3600,1,2,LENTA,41.374379,2.159814,"C/ Jaume Fabra, 12",3,Sants-Montjuic,11,El Poble Sec,08004,99400199744,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
23301071,233,01,07,1,SCHUKO,3600,1,2,LENTA,41.374379,2.159814,"C/ Jaume Fabra, 12",3,Sants-Montjuic,11,El Poble Sec,08004,99400199744,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,EXCLUSIU MOTO
23301072,233,01,07,2,MENNEKES,3600,1,2,LENTA,41.374379,2.159814,"C/ Jaume Fabra, 12",3,Sants-Montjuic,11,El Poble Sec,08004,99400199744,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,EXCLUSIU MOTO
23401011,234,01,01,1,SCHUKO,3600,1,2,LENTA,41.449138,2.190748,"C/ Galicia, 16",9,Sant Andreu,57,La Trinitat Vella,08033,99400263916,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
23401012,234,01,01,2,MENNEKES,3600,1,2,LENTA,41.449138,2.190748,"C/ Galicia, 16",9,Sant Andreu,57,La Trinitat Vella,08033,99400263916,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
23401021,234,01,02,1,SCHUKO,3600,1,2,LENTA,41.449138,2.190748,"C/ Galicia, 16",9,Sant Andreu,57,La Trinitat Vella,08033,99400263916,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
23401022,234,01,02,2,MENNEKES,3600,1,2,LENTA,41.449138,2.190748,"C/ Galicia, 16",9,Sant Andreu,57,La Trinitat Vella,08033,99400263916,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
23501011,235,01,01,1,SCHUKO,3600,1,2,LENTA,41.459612,2.175628,"C/ Rasos de Peguera, 51 S",8,Nou Barris,55,Ciutat Meridiana,08033,99400378084,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
23501012,235,01,01,2,MENNEKES,3600,1,2,LENTA,41.459612,2.175628,"C/ Rasos de Peguera, 51 S",8,Nou Barris,55,Ciutat Meridiana,08033,99400378084,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
23501021,235,01,02,1,SCHUKO,3600,1,2,LENTA,41.459612,2.175628,"C/ Rasos de Peguera, 51 S",8,Nou Barris,55,Ciutat Meridiana,08033,99400378084,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
23501022,235,01,02,2,MENNEKES,3600,1,2,LENTA,41.459612,2.175628,"C/ Rasos de Peguera, 51 S",8,Nou Barris,55,Ciutat Meridiana,08033,99400378084,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
23501031,235,01,03,1,SCHUKO,3600,1,2,LENTA,41.459612,2.175628,"C/ Rasos de Peguera, 51 S",8,Nou Barris,55,Ciutat Meridiana,08033,99400378084,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
23501032,235,01,03,2,MENNEKES,3600,1,2,LENTA,41.459612,2.175628,"C/ Rasos de Peguera, 51 S",8,Nou Barris,55,Ciutat Meridiana,08033,99400378084,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
23601011,236,01,01,1,SCHUKO,3600,1,2,LENTA,41.403247,2.152312,"C/ Gran de Gràcia, 190",6,Gràcia,31,La Vila de Gràcia,08012,99400197898,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,EXCLUSIU MOTO
23601012,236,01,01,2,MENNEKES,3600,1,2,LENTA,41.403247,2.152312,"C/ Gran de Gràcia, 190",6,Gràcia,31,La Vila de Gràcia,08012,99400197898,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,EXCLUSIU MOTO
23601021,236,01,02,1,SCHUKO,3600,1,2,LENTA,41.403247,2.152312,"C/ Gran de Gràcia, 190",6,Gràcia,31,La Vila de Gràcia,08012,99400197898,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,EXCLUSIU MOTO
23601022,236,01,02,2,MENNEKES,3600,1,2,LENTA,41.403247,2.152312,"C/ Gran de Gràcia, 190",6,Gràcia,31,La Vila de Gràcia,08012,99400197898,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,EXCLUSIU MOTO
23701011,237,01,01,1,SCHUKO,3600,1,1,LENTA,41.404503,2.189947,"C/ Ciutat de Granada, 173-175",10,Sant Martí,66,El Parc i la Llacuna del Poblenou,08018,99400191730,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,EXCLUSIU MOTO
23701012,237,01,01,2,MENNEKES,3600,1,1,LENTA,41.404503,2.189947,"C/ Ciutat de Granada, 173-175",10,Sant Martí,66,El Parc i la Llacuna del Poblenou,08018,99400191730,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,EXCLUSIU MOTO
23701021,237,01,02,1,SCHUKO,3600,1,1,LENTA,41.404503,2.189947,"C/ Ciutat de Granada, 173-175",10,Sant Martí,66,El Parc i la Llacuna del Poblenou,08018,99400191730,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,EXCLUSIU MOTO
23701022,237,01,02,2,MENNEKES,3600,1,1,LENTA,41.404503,2.189947,"C/ Ciutat de Granada, 173-175",10,Sant Martí,66,El Parc i la Llacuna del Poblenou,08018,99400191730,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,EXCLUSIU MOTO
23701031,237,01,03,1,SCHUKO,3600,1,1,LENTA,41.404503,2.189947,"C/ Ciutat de Granada, 173-175",10,Sant Martí,66,El Parc i la Llacuna del Poblenou,08018,99400191730,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
23701032,237,01,03,2,MENNEKES,3600,1,1,LENTA,41.404503,2.189947,"C/ Ciutat de Granada, 173-175",10,Sant Martí,66,El Parc i la Llacuna del Poblenou,08018,99400191730,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
23701041,237,01,04,1,SCHUKO,3600,1,1,LENTA,41.404503,2.189947,"C/ Ciutat de Granada, 173-175",10,Sant Martí,66,El Parc i la Llacuna del Poblenou,08018,99400191730,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
23701042,237,01,04,2,MENNEKES,3600,1,1,LENTA,41.404503,2.189947,"C/ Ciutat de Granada, 173-175",10,Sant Martí,66,El Parc i la Llacuna del Poblenou,08018,99400191730,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
23701051,237,01,05,1,SCHUKO,3600,1,1,LENTA,41.404503,2.189947,"C/ Ciutat de Granada, 173-175",10,Sant Martí,66,El Parc i la Llacuna del Poblenou,08018,99400191730,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
23701052,237,01,05,2,MENNEKES,3600,1,1,LENTA,41.404503,2.189947,"C/ Ciutat de Granada, 173-175",10,Sant Martí,66,El Parc i la Llacuna del Poblenou,08018,99400191730,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
23701061,237,01,06,1,SCHUKO,3600,1,1,LENTA,41.404503,2.189947,"C/ Ciutat de Granada, 173-175",10,Sant Martí,66,El Parc i la Llacuna del Poblenou,08018,99400191730,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
23701062,237,01,06,2,MENNEKES,3600,1,1,LENTA,41.404503,2.189947,"C/ Ciutat de Granada, 173-175",10,Sant Martí,66,El Parc i la Llacuna del Poblenou,08018,99400191730,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
23801011,238,01,01,1,SCHUKO,3600,1,1,LENTA,41.404336,2.197249,"Rambla del Poblenou, 130 BIS",10,Sant Martí,68,El Poble Nou,08018,99400310380,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
23801021,238,01,02,1,SCHUKO,3600,1,1,LENTA,41.404336,2.197249,"Rambla del Poblenou, 130 BIS",10,Sant Martí,68,El Poble Nou,08018,99400310380,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
23801031,238,01,03,1,SCHUKO,3600,1,1,LENTA,41.404336,2.197249,"Rambla del Poblenou, 130 BIS",10,Sant Martí,68,El Poble Nou,08018,99400310380,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
23801041,238,01,04,1,SCHUKO,3600,1,1,LENTA,41.404336,2.197249,"Rambla del Poblenou, 130 BIS",10,Sant Martí,68,El Poble Nou,08018,99400310380,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,EXCLUSIU MOTO
23801042,238,01,04,2,MENNEKES,3600,1,1,LENTA,41.404336,2.197249,"Rambla del Poblenou, 130 BIS",10,Sant Martí,68,El Poble Nou,08018,99400310380,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,EXCLUSIU MOTO
23801051,238,01,05,1,SCHUKO,3600,1,1,LENTA,41.404336,2.197249,"Rambla del Poblenou, 130 BIS",10,Sant Martí,68,El Poble Nou,08018,99400310380,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,EXCLUSIU MOTO
23801052,238,01,05,2,MENNEKES,3600,1,1,LENTA,41.404336,2.197249,"Rambla del Poblenou, 130 BIS",10,Sant Martí,68,El Poble Nou,08018,99400310380,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,EXCLUSIU MOTO
23901011,239,01,01,1,SCHUKO,3600,1,1,LENTA,41.388553,2.192561,"C/ Ramon Trias Fargas, 19 (c/ Villena)",10,Sant Martí,67,La Vila Olimpica de Poblenou,08005,89130447,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
24001011,240,01,01,1,SCHUKO,3600,1,1,LENTA,41.420770,2.151564,Pl. Salvador Allende ,7,Horta-Guinardó,37,El Carmel,08032,99400378069,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
24001021,240,01,02,1,SCHUKO,3600,1,1,LENTA,41.420770,2.151564,Pl. Salvador Allende ,7,Horta-Guinardó,37,El Carmel,08032,99400378069,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
24001031,240,01,03,1,SCHUKO,3600,1,1,LENTA,41.420770,2.151564,Pl. Salvador Allende ,7,Horta-Guinardó,37,El Carmel,08032,99400378069,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
24001041,240,01,04,1,SCHUKO,3600,1,1,LENTA,41.420770,2.151564,Pl. Salvador Allende ,7,Horta-Guinardó,37,El Carmel,08032,99400378069,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
24101011,241,01,01,1,SCHUKO,3600,1,1,LENTA,41.426627,2.143849,"Pg Vall d´Hebron, 138-176",7,Horta-Guinardó,41,La Vall d'Hebrón,08035,92351095954,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
24101012,241,01,01,2,MENNEKES,3600,1,1,LENTA,41.426627,2.143849,"Pg Vall d´Hebron, 138-176",7,Horta-Guinardó,41,La Vall d'Hebrón,08035,92351095955,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
24101021,241,01,02,1,SCHUKO,3600,1,1,LENTA,41.426627,2.143849,"Pg Vall d´Hebron, 138-176",7,Horta-Guinardó,41,La Vall d'Hebrón,08035,92351095956,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
24101022,241,01,02,2,MENNEKES,3600,1,1,LENTA,41.426627,2.143849,"Pg Vall d´Hebron, 138-176",7,Horta-Guinardó,41,La Vall d'Hebrón,08035,92351095957,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
24201011,242,01,01,1,SCHUKO,3600,1,1,LENTA,41.404938,2.177179,"C/ Mallorca, 425",2,Eixample,6,La Sagrada Família,08013,95075101607,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
24201012,242,01,01,2,MENNEKES,3600,1,1,LENTA,41.404938,2.177179,"C/ Mallorca, 425",2,Eixample,6,La Sagrada Família,08013,95075101607,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
24201021,242,01,02,1,SCHUKO,3600,1,1,LENTA,41.404938,2.177179,"C/ Mallorca, 425",2,Eixample,6,La Sagrada Família,08013,95075101608,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,EXCLUSIU MOTO
24201022,242,01,02,2,MENNEKES,3600,1,1,LENTA,41.404938,2.177179,"C/ Mallorca, 425",2,Eixample,6,La Sagrada Família,08013,95075101609,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,EXCLUSIU MOTO
24201031,242,01,03,1,SCHUKO,3600,1,1,LENTA,41.404938,2.177179,"C/ Mallorca, 425",2,Eixample,6,La Sagrada Família,08013,95075101610,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,EXCLUSIU MOTO
24201032,242,01,03,2,MENNEKES,3600,1,1,LENTA,41.404938,2.177179,"C/ Mallorca, 425",2,Eixample,6,La Sagrada Família,08013,95075101611,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,EXCLUSIU MOTO
24201041,242,01,04,1,SCHUKO,3600,1,1,LENTA,41.404938,2.177179,"C/ Mallorca, 425",2,Eixample,6,La Sagrada Família,08013,95075101610,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
24201042,242,01,04,2,MENNEKES,3600,1,1,LENTA,41.404938,2.177179,"C/ Mallorca, 425",2,Eixample,6,La Sagrada Família,08013,95075101611,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
25901011,259,01,01,1,SCHUKO,3600,1,1,LENTA,41.384149,2.142706,"Carrer de Teodor Llorente, 28",7,Horta-Guinardó,35,el Guinardo,08041,,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
25901021,259,01,02,1,SCHUKO,3600,1,1,LENTA,41.384149,2.142706,"Carrer de Teodor Llorente, 28",7,Horta-Guinardó,35,el Guinardo,08041,,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
25901031,259,01,03,1,SCHUKO,3600,1,1,LENTA,41.384149,2.142706,"Carrer de Teodor Llorente, 28",7,Horta-Guinardó,35,el Guinardo,08041,,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
25901041,259,01,04,1,SCHUKO,3600,1,1,LENTA,41.384149,2.142706,"Carrer de Teodor Llorente, 28",7,Horta-Guinardó,35,el Guinardo,08041,,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
26001011,260,01,01,1,SCHUKO,3600,1,1,LENTA,41.409085,2.153573,"Travessera de Dalt, 51",6,Gràcia,30,La Salut,08024,,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
26001012,260,01,01,2,MENNEKES,3600,1,1,LENTA,41.409085,2.153573,"Travessera de Dalt, 51",6,Gràcia,30,La Salut,08024,,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
26001021,260,01,02,1,SCHUKO,3600,1,1,LENTA,41.409085,2.153573,"Travessera de Dalt, 51",6,Gràcia,30,La Salut,08024,,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
26001022,260,01,02,2,MENNEKES,3600,1,1,LENTA,41.409085,2.153573,"Travessera de Dalt, 51",6,Gràcia,30,La Salut,08024,,APARCAMENT PUBLIC,BSM,937064866,GRATUÏT,LLIURE,SENSE RESTRICCIÓ
